sample_id,catalog_content,image_link,price
45969,"Item Name: Marshall’s Creek Spices Bay Leaves Seasoning Refill, 2 Ounce
Bullet Point 1: Packed weekly
Bullet Point 2: No Fillers
Bullet Point 3: No MSG
Bullet Point 4: All Natural
Value: 2.0
Unit: oz
",https://m.media-amazon.com/images/I/71mYF05pM-L.jpg,9.99
229858,"Item Name: M&M'S Caramel Milk Chocolate Candy, Sharing Size, 9.05 oz Resealable Bag
Bullet Point 1: Contains one (1) 9.05-ounce resealable sharing size of M&M'S Caramel Milk Chocolate Candy Assortment
Bullet Point 2: Enjoy the taste of real milk chocolate and gooey caramel covered in colorful candy shells
Bullet Point 3: Let this sharing size candy bag of caramel milk chocolate candy fill your candy dish as a sweet treat for your guests
Bullet Point 4: M&M'S Caramel Milk Chocolates are perfect to store in your pantry for decorating baked desserts or topping ice cream sundaes
Bullet Point 5: Share this caramel assorted chocolate candy bag with family during a movie night or share it with friends at a game night
Value: 9.05
Unit: Ounce
",https://m.media-amazon.com/images/I/51+LPfbH4OL.jpg,9.14
225952,"Item Name: RXBAR Protein Granola, 10g Protein, Breakfast Snacks, Chocolate (3 Bags)
Bullet Point 1: Power your day with protein-filled RXBAR Chocolate Granola and no B.S.
Bullet Point 2: Sweet-salty, crunchy chocolate granola clusters; Protein from egg whites, made with nuts, dates, and coconut sugar
Bullet Point 3: 10g of protein; Good source of fiber; 23g of whole grain per serving; Kosher Dairy; Contains peanuts, eggs, and almonds
Bullet Point 4: Enjoy with your morning yogurt, paired with your favorite fresh fruit, or as a standalone snack; Grab this resealable bag for an on-the-go snack
Bullet Point 5: Includes three, 10.5oz bags of RXBAR Chocolate Protein Granola; Packaged for freshness and great taste
Bullet Point 6: item form : Flakes
Bullet Point 7: Age range description: Other
Value: 31.5
Unit: Ounce
",https://m.media-amazon.com/images/I/81KRyQLgiWL.jpg,6.99
133980,"Item Name: McCormick Golden Dipt Cracker Meal Seafood Fry Mix, 10 oz (Pack of 8)
Bullet Point 1: Wheat flour-based fry mix gives seafood a crumb coating that seals in juices
Bullet Point 2: 3 easy steps: lightly moisten fish, coat with Cracker Meal, then fry
Bullet Point 3: Tasty with tilapia, shrimp, scallops, shucked oysters and soft-shell crabs
Bullet Point 4: Substitute Cracker Meal for bread crumbs in meat loaf or meat balls
Bullet Point 5: Dip fish in a mixture of 3 tbsp milk and 2 beaten eggs for a thicker coating
Value: 80.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81aNgo-u-RL.jpg,26.8
113811,"Item Name: Miracle Noodle Rice - Konjac Rice, Keto Rice, Plant-Based, Gluten-Free, Soy Free, Low Carb Rice, Low-Calorie Rice, Grain Free, Perfect for Stir-Fry, Rice Pilaf, & Rice Pudding - 7 Oz, 6-Pack
Bullet Point 1: MIRACLE RICE - Enjoy tasty rice dishes while on a low-calorie, low-carb, or gluten-free diet. Our Miracle Rice is the perfect base for stir-fry, rice pilaf, or even rice pudding
Bullet Point 2: GRAIN FREE - What is shirataki rice, exactly? Unlike typical rice, which is made from high-sugar grain, our low calorie Miracle Rice is derived from the Japanese konjac plant
Bullet Point 3: LOW CALORIE - Each serving of Miracle Rice contains only 10 calories and 3 grams of carbs which come from the fiber and a natural calcium additive that helps the rice keep their shape
Bullet Point 4: DIET FRIENDLY - All of our products are keto-friendly, soy-free, gluten-free, vegan, & non-GMO, so you'll feel good about every bite! Enjoy guilt-free eating with any of our recipe-ready rice meals
Bullet Point 5: ANCIENT RECIPE - Our noodles and rice are 97% water and 3% konjac plant flour. It's the same way the Buddhist monks who developed these noodles made them over 1,400 years ago
Value: 42.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71kLbNvX-EL.jpg,39.9
85573,"Item Name: Watkins Imitation Pumpkin Spice Extract, Kosher, 2 oz. Bottle, 1-Pack
Bullet Point 1: Perfect for baking, flavoring drinks and more!
Bullet Point 2: Our extracts and flavorings contain high quality ingredients
Bullet Point 3: Ideal for use in coffee, cakes, muffins and cookies
Bullet Point 4: Non-GMO, Gluten Free, Corn Syrup Free, Kosher
Bullet Point 5: Crafted in the USA
Value: 2.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/71Hzk16do8L.jpg,6.35
280961,"Item Name: Strawberry/Banana Flavor 1 Ounce by LorAnn Oils
Bullet Point 1: Add this fun and fruity flavor for a unique treat all the kids will love!
Bullet Point 2: Add this fun and fruity flavor for a unique treat all the kids will love!
Bullet Point 3: A little goes a long way! LorAnn’s super strength flavors are three to four times the strength of typical baking extracts.
Bullet Point 4: Appropriate for use in chocolates and coatings (typical use is ¼ to ½ teaspoon per pound)
Bullet Point 5: Typical uses: hard candy, general candy making, cakes, cookies, frosting, ice cream and a wide variety of other baking and confectionery applications.
Bullet Point 6: Kosher - Gluten Free - Made in USA
Product Description: Quality - LorAnn a Family Tradition Since 1962
Value: 1.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/51AILosLObL.jpg,11.815
135584,"Item Name: Gourmet Colored and Flavored Popcorn Cone Bags Party Favor Baby Shower Favor Best Popcorn for Favor -2 cups each-24 Pack (White Cheddar)
Bullet Point 1: ✔ 𝗪𝗛𝗜𝗧𝗘 𝗖𝗛𝗘𝗗𝗗𝗔𝗥 𝗣𝗢𝗣𝗖𝗢𝗥𝗡: All colored popcorn cones are Movie Theater Butter Flavored. Our Popcorn is popped fresh to order and made in small batches by hand. May contain a small amount of un-popped kernels. You will receive 24 cone bags filled with the color or flavored popcorn of your choice. This is perfect for corporate gatherings, events, parties and more.
Bullet Point 2: ✔ 𝗣𝗢𝗣𝗣𝗘𝗗 𝗪𝗜𝗧𝗛 𝗤𝗨𝗔𝗟𝗜𝗧𝗬: Our lovingly Cheddar Popcorn crafted gourmet popcorns are expertly popped, gourmet White Cheddar Popcorn Gluten Free Whole Grain Snack cooked with certified gluten free, no high fructose corn syrup ingredients for a tasty and fulfilling crunch every time. Cheddar popcorn in one bite and flavorful, deliciously cheesy no trans-fat cheddar cheese popcorn. Our popcorn flavors include; Caramel, Cheddar, Perfect Duo (caramel and cheddar mixed together).
Bullet Point 3: ✔ 𝗗𝗘𝗟𝗜𝗖𝗜𝗢𝗨𝗦 & 𝗙𝗥𝗘𝗦𝗛 𝗙𝗟𝗔𝗩𝗢𝗥: The gourmet White Cheddar Popcorn Cone delicious separately but together they make such a fantastic flavor. A combination of bold and tangy cheddar cheese popcorn with sweet and crunchy caramel popcorn. It’s a non-stop carnival of savory and sweet all in one big bag of delicious. Gourmet White Cheddar Popcorn a True Classic is absolutely delicious. Big bags, of this popcorn and the combination of caramel corn and cheese popcorn is wonderful.
Bullet Point 4: ✔ 𝗣𝗘𝗥𝗙𝗘𝗖𝗧 𝗙𝗢𝗥 𝗣𝗔𝗥𝗧𝗜𝗘𝗦 𝗔𝗡𝗗 𝗚𝗜𝗙𝗧𝗦: Whether it’s a best gift for your family, friends, clients, co-workers, boss, a birthday or holiday gift, to say thank you or for yourself. Pop one open for your holiday event to make friends and delight a crowd with crispy, crunchy and delicious popcorn. Whether you are celebrating Christmas, Winter Solstice or any other seasonal festivity. Also great for pantries, kitchens, break rooms, or anywhere that great flavor is appreciated.
Bullet Point 5: ✔ 𝗖𝗨𝗦𝗧𝗢𝗠𝗘𝗥 𝗦𝗔𝗧𝗜𝗦𝗙𝗔𝗖𝗧𝗜𝗢𝗡: We take pride in serving our customers with fresh and tasty gourmet popcorn made with the highest quality ingredients we can find. Popcorn is our passion and we love giving our customers the best possible taste we can! We won’t bore you by saying all the things that make our popcorn great, high-quality and mouth-wateringly delicious.
Product Description: <p><strong>𝗙𝗥𝗘𝗦𝗛 𝗙𝗟𝗔𝗩𝗢𝗥 𝗪𝗛𝗜𝗧𝗘 𝗖𝗛𝗘𝗗𝗗𝗔𝗥 𝗣𝗢𝗣𝗖𝗢𝗥𝗡 𝗖𝗢𝗡𝗘:</strong><br /> There something sensational about a bowl of freshly popped popcorn where each kernel is popped to perfection with the promise of a satisfying crunch with every bite. And that exactly what you get when you pop our premium medium white kernels - tender fluffy snowflakes with a savory aroma and sweet, delicious taste. Enjoy guilt-free snacking with Dutchman naturally grown unpropped kernels grown. Our popcorn is non GMO, free of gluten and preservatives, vegan, kosher and keto-friendly.</p> <p><strong>𝗣𝗔𝗥𝗧𝗜𝗘𝗦 𝗔𝗡𝗗 𝗚𝗜𝗙𝗧𝗦 𝗚𝗢𝗨𝗥𝗠𝗘𝗧 𝗪𝗛𝗜𝗧𝗘 𝗖𝗛𝗘𝗗𝗗𝗔𝗥 𝗣𝗢𝗣𝗖𝗢𝗥𝗡: </strong><br />Whether it a best gift for your family, friends, clients, co-workers, boss, a birthday or holiday gift, to say thank you or for yourself. Pop up the party with your favorite White Cheddar popcorn. These microwave popcorn classic bags are ready in minutes and great for sharing with friends and family. Whether you are celebrating Christmas, Winter Solstice or any other seasonal festivity. Press play and enjoy white cheddar popcorn. Everyone is sure to love the warm, buttery taste, from the previews to the end credits.</p> <p><strong>𝗕𝗘𝗦𝗧 𝗖𝗛𝗜𝗢𝗦𝗘 𝗚𝗢𝗨𝗥𝗠𝗘𝗧 𝗪𝗛𝗜𝗧𝗘 𝗖𝗛𝗘𝗗𝗗𝗔𝗥 𝗣𝗢𝗣𝗖𝗢𝗥𝗡 𝗖𝗢𝗡𝗘: </strong><br />Our White Cheddar Popcorn Cone is a popular treat that become a staple among concession stand owners. Ready to eat right out of the bag, wholesale White Cheddar corn is perfect for vending. Gourmet Cheddar Popcorn is made with no artificial preservatives, flavors or dyes because real, delicious popcorn can only be made with ingredients sourced from nature. No preparation needed. But we also provide a variety of popcorn equipment and supplies perfect for any standard concession operation. You will always receive your favorite gourmet popcorn treats like our caramel popcorn, kettle corn.</p> 𝐍𝐎𝐍-𝐑𝐄𝐅𝐔𝐍𝐃𝐀𝐁𝐋𝐄
Value: 24.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61I60PU9r6L.jpg,48.99
227396,"Item Name: Rao's Homemade Caramelized Onion Sauce, 24 oz, Caramelized Onion and Tomato, All Purpose, Keto Friendly Pasta Sauce, Premium Quality Tomatoes from Italy
Bullet Point 1: ALL NATURAL, PREMIUM QUALITY: Rao's Homemade Sauce is a premium, slow-cooked, all-purpose Italian pasta sauce. Each jar brings you the warm, classic flavor of homemade tomato sauce.
Bullet Point 2: INGREDIENT FOCUSED: Using the Rao’s Homemade classic recipe our sauce is made with high quality, wholesome ingredients including tomatoes, olive oil, onions, garlic, basil and oregano.
Bullet Point 3: NO ADDED SUGAR AND 100% ITALIAN TOMATOES: Rao’s pasta sauce contains no added sugar*, and only includes 100% Italian tomatoes, no paste , making it the perfect keto friendly spaghetti sauce to add to your pantry.
Bullet Point 4: HOMEMADE AND VERSATILE: Make every day delicious with Rao's. Enjoy Rao’s carb conscious sauce as is over pasta or use it as an ingredient in any of your delicious recipes.
Bullet Point 5: CLASSIC ITALIAN CUISINE: Try our sauce with any of our delicious Rao's Homemade Pastas like our Rao's Spaghetti or Rao's Penne, or try our other fantastic varieties of tomato sauce, pesto sauce, or alfredo sauce. Delicious speaks for itself!
Value: 24.0
Unit: Ounce
",https://m.media-amazon.com/images/I/815Rbn+2LNL.jpg,7.84
39891,"Item Name: Alessi Capers in Wht Balsm Vngr, 7-Ounce (Pack of 3)
Bullet Point 1: Alessi Capers in White Balsamic Vinegar 7 oz
Bullet Point 2: Try them with your next sauce, pate`, smoked salmon, and more.
Bullet Point 3: Shelf Life: 730
Value: 21.0
Unit: oz
",https://m.media-amazon.com/images/I/41v5KmNQdWL.jpg,37.25
248397,"Item Name: White Heart Shaped Candy 1 Pound Bulk Bag-For Bridal Showers Or Wedding Candy Stations-UNFLAVORED
Bullet Point 1: DELICATE AND CHARMING WHITE CANDY HEARTS: Delicate and charming, white candy hearts captivate with their soft and graceful hues. The gentle shade of white evokes a sense of romance and tenderness, perfect for special occasions. White heart sprinkles are used as decorative elements or sweet treats, these candy hearts' elegant and romantic colors add an enchanting touch. Elevate your celebration with these heart shaped sprinkles edible that bring an air of elegance to any event.
Bullet Point 2: SETTING THE STAGE FOR PROMINENT EVENTS: White candy hearts set the stage for a truly memorable event. The beautiful white colors instantly create an elegant and romantic ambiance, infusing your celebration with love and charm. Imagine tables adorned with these delicate valentine candy sprinkles, casting a romantic glow over the festivities. Heart sprinkles for cake decorating are used as decorative elements, party favors, or sweet indulgences.
Bullet Point 3: SYMBOLIZING LOVE AND AFFECTION: White candy hearts symbolize love and affection, adding an extra touch of romance to your special event. These delightful confections are meticulously crafted with care, capturing the essence of heartfelt emotions. Each edible heart sprinkle serves as a sweet reminder of the love shared between couples, friends, or family members, making them a perfect addition to weddings, birthdays, and bridal showers.
Bullet Point 4: A DELIGHTFUL BURST OF MOUTHWATERING FLAVOR: White candy hearts offer a delicious and mouthwatering flavor that will leave you longing for more. Each bite is a burst of delightful sweetness, crafted with precision to create a flavor profile that is both tantalizing and satisfying. The delicate blend of ingredients dances on your palate, creating a symphony of delectable sensations. The enticing flavor lingers, tempting you to savor each bite of these heart cake sprinkles.
Bullet Point 5: VIBRANT COLORS AND HEART-SHAPED DESIGNS: Prepare to be enchanted by a visually captivating arrangement featuring these delightful candy hearts sprinkles. With their vibrant colors and charming designs, they create a stunning display that truly delights the eyes. The harmonious blend of colors instantly grabs attention and evokes a sense of pure joy. These sprinkle hearts add an extra touch of whimsy, evoking feelings of love and happiness.
Bullet Point 6: MEMORABLE MOMENTS WITH LOVED ONES: Elevate your celebrations with edible hearts for cupcakes to new heights and cherish unforgettable moments with your loved ones. By coming together, laughing, sharing stories, and partaking in meaningful conversations, you create an atmosphere of love, happiness, and connection. These moments filled with joy and togetherness, have the power to leave a lasting impact on everyone involved.
Bullet Point 7: THE PERFECT SYMBOL FOR WELCOME YOUR BABY GIRL: These delightful confections are an ideal choice to commemorate this special milestone. Adorned with playful messages like ""It's a Girl,"" they bring an air of festivity and whimsy to your baby shower. Heart-shaped sprinkles for baby showers in white, a color traditionally associated with femininity and love, perfectly captures the essence of welcoming your precious bundle of joy. These heart sprinkles for cookies infuse your event with sweetness, charm, and a touch of playful fun.
Bullet Point 8: CELEBRATE LOVE ON YOUR ANNIVERSARY: Anniversaries are a time to cherish and honor the love and commitment shared. Expressing affection is made sweeter with valentine heart sprinkles. These sentimental treats make a perfect anniversary gift, evoking cherished memories from childhood and early relationship moments. Candy heart sprinkles add a charming and delightful touch to anniversary celebrations, symbolizing enduring love and devotion.
Bullet Point 9: CREATE UNFORGETTABLE MEMORIES ON VALENTINE'S DAY: When it comes to Valentine's Day, heart shape sprinkles hold a special place in our hearts. These petite heart-shaped confections have become an iconic symbol of affection and endearment, making them a cherished tradition. By gifting valentine cake decor to your loved ones, you have the perfect opportunity to express just how much they mean to you. The sweetness of these delightful treats makes this Valentine's Day truly unforgettable.
Bullet Point 10: SURE TO SATISFY YOU: At Naturejam, we are dedicated to providing you with the highest quality products and services. We want to ensure a hassle-free experience for you.
Product Description: White candy hearts are delicate and charming, evoking romance and tenderness. They elevate any event, as decorative elements or sweet treats. Symbolizing love and affection, these candy hearts add an enchanting touch to weddings, birthdays, and bridal showers. Their delightful flavor tantalizes the taste buds, leaving you longing for more. With their vibrant colors and heart-shaped designs, they create a visually captivating arrangement that delights the eyes and infuses celebrations with love and happiness. Party favors or sweet indulgences, these candy hearts serve as a sweet reminder of the love shared between couples, friends, or family members. They are perfect for creating a romantic ambiance and unforgettable moments. Adorned with playful messages, they add a touch of whimsy and festivity to baby showers, capturing the essence of welcoming a precious bundle of joy. On anniversaries, these sentimental treats symbolize enduring love and devotion, making them an ideal gift to express affection. And of course, on Valentine's Day, they hold a special place in our hearts, allowing us to express just how much our loved ones mean to us. These petite confections are a cherished tradition and make the day truly unforgettable.
Value: 16.0
Unit: Ounce
",https://m.media-amazon.com/images/I/61BdbED8waL.jpg,13.97
233044,"Item Name: Near East Heat & Eat Rice, Quick Cook Rice, Microwave Rice, Rice Pilaf, Original, 8.8oz Pouches (8 Pack)
Bullet Point 1: Includes 8 microwaveable pouches of Near East Heat & Eat Quick Cook Rice Pilaf
Bullet Point 2: Premium long grain microwaveable quick cook rice, toasted orzo and a delicious blend of herbs and spices
Bullet Point 3: Near East Microwaveable Quick Cook Rice: Great taste in 90 seconds: squeeze the pouch, tear the top, heat on high, and enjoy
Bullet Point 4: Make tonight special by creating an exciting dish with your favorite Near East product. Visit our website's Recipe section to find a simply delicious dish
Bullet Point 5: Near Eeast Heat & Eat Microwaveable Quick Cook Rice contains no artificial preservatives; no artificial flavors; no colors from artificial sources
Value: 70.4
Unit: Ounce
",https://m.media-amazon.com/images/I/81iTf+6HXVL.jpg,26.465
49826,"Item Name: Sadaf Pickled Cauliflower in Brine - Cauliflower Florets for Cooking & Food Flavoring - Coliflor en Salmuera - Non-GMO - 24.69 Oz Jar
Bullet Point 1: VERSATILE CULINARY ENHANCEMENT: Enjoy the convenience of ready-to-use pickled cauliflower florets. They are perfect for adding a zesty crunch to salads, wraps, and sandwiches. They are also a great ingredient to add to your favorite recipes, such as curries, soups, and stews, saving you time and effort in the kitchen.
Bullet Point 2: FLAVOR: Enhance your salads and sandwiches with the fresh and tangy taste of Sadaf Pickled Cauliflower in Brine. It adds a flavorful twist that will elevate your favorite dishes.
Bullet Point 3: NATURAL: Non-GMO, Sadaf Cauliflower in Brine offers a healthy, tasty option for your family. Free from artificial additives, savor the goodness of fresh cauliflower.
Bullet Point 4: INGREDIENTS: Made with Cauliflower, Water, Salt, Acetic Acid, Calcium Chloride, Sodium Benzoate (to Retain Color), Sodium Metabisulfite (as a Preservative)
Bullet Point 5: LONG-LASTING FRESHNESS: These 24.69 oz jar of cauliflower is carefully picked at the peak of freshness and preserved in a savory brine to lock in their natural flavor and texture. The perfect addition to your pantry
Product Description: Sadaf Cauliflower in Brine is a versatile and delicious addition to any meal. These 24.69 oz jars of cauliflower are carefully picked at the peak of freshness and preserved in a savory brine to lock in their natural flavor and texture. The cauliflower florets are firm and crisp, perfect for salads, sandwiches, or as a side dish. They are also a great ingredients to add to your favorite recipes, such as curries, soups, and stews.The brine itself is also a flavorful addition to dressings and marinades.
Value: 24.69
Unit: Ounce
",https://m.media-amazon.com/images/I/51-6PCNu+cL.jpg,20.89
136897,"Item Name: TruColor Bright Orange Natural Gel Paste Powder Food Coloring, 9 Grams
Bullet Point 1: Formulated for buttercream icing, Natural Gel Paste Powder Color can also be used in dough or any to-be-colored product without breaking down; TruColor Natural Gel Paste Powder is more stable to ultraviolet light than synthetic food colors; unlike any other color gel, TruColor Gel Paste is not made from synthetic cellulose gum or modified food starch, yet has all the functions of a premium gel paste
Bullet Point 2: TruColor Gel Paste Powder is a unique combination of all-natural plant sources that helps encapsulate or enrobe the natural color when used in a standard buttercream icing and helps prevent bleeding from condensation when thawing if frozen; you can pipe rich dark lines of color across a bed of white icing without the color bleeding into the white icing field; the gel paste powder when hydrated functions as a barrier, limiting the taste that may be associated with the natural color plant source
Bullet Point 3: TruColor Natural Gel Paste Powder is easy to use: simply add water to hydrate and decorate, the starting point ratio for Gel Paste Powder being 1:1 (one part water to one part powder); use less water to make the color thicker or add more water to make the color thinner; TruColor Natural Gel Paste Powder is state-of-the-art natural approved food color sold in dry powder form and unlike any other natural color you’ve ever used; available in an unprecedented rainbow of natural-color hues and shades
Bullet Point 4: Bright Orange Gel Paste Powder ingredients: annatto extract, vegetable gums; no synthetic color, no FD&C dyes, no artificial preservatives; free of soya, gluten, wheat, milk, eggs, fish and crustacean shell fish; made in USA; RCC kosher certified; read label before using; TruColor food colors are developed with vitamins, antioxidants, polyphenols and phytonutrients (plant nutrients) that keep your body working properly and may help prevent disease
Bullet Point 5: TruColor, the cutting edge of natural-food-color development, provides state-of-the-art natural food colors, bringing to bear the wholesome beautiful and brilliant colors found in nature; TruColor is continuously working to bring never-before-seen natural colors to everyone to make them stronger and better than any other natural color product ever created; TruColor is less expensive and more potent than other-brand natural color, which simply cannot match the stability, hue, shade and brilliance
Product Description: <b>TruColor Natural Gel Paste Powder Food Coloring </b><br><br>Formulated for buttercream icing, Natural Gel Paste Powder Color can also be used in dough or any to-be-colored product without breaking down; TruColor Natural Gel Paste Powder is more stable to ultraviolet light than synthetic food colors; unlike any other color gel, TruColor Gel Paste is not made from synthetic cellulose gum or modified food starch, yet has all the functions of a premium gel paste.<br><br> TruColor Gel Paste Powder is a unique combination of all-natural plant sources that helps encapsulate or enrobe the natural color when used in a standard buttercream icing and helps prevent bleeding from condensation when thawing if frozen; you can pipe rich dark lines of color across a bed of white icing without the color bleeding into the white icing field; the gel paste powder when hydrated functions as a barrier, limiting the taste that may be associated with the natural color plant source.<br><br>No FD&C dyes, no artificial preservatives; free of soya, wheat, milk, eggs, fish and crustacean shell fish; read label before using. <br><br>TruColor is also free of tree nuts and peanuts. If product contains annatto color: Annatto color is not on the FDA list of nuts, but it is important to know that a small fraction of some people with peanut or nut sensitivities report having cross reactions to the annatto seed.<br><br>TruColor is Gluten free and free of genetically modified organisms (GMOs). TruColor Caramel clinically tested GMO Free, but it may initiate GMO label requirements in the EU due to traceability-to-source requirements. U.S. corn: Please check the label for this ingredient if you are sensitive. TruColor Brown is made from Organic Cane Syrup and is GMO & corn free.
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/51PigLxZh5L.jpg,14.64
110672,"Item Name: Kucharek Zupa Grochowa Garbanzo Bean SOUP pack of 3 (3 x 45g) Made in Poland
Bullet Point 1: 3 x 45g
Bullet Point 2: Made in Poland
Bullet Point 3: Easy to prepare ( 5 minutes): mix with 500ml of COLD water, mix well , bring to a boil. Stir for 5 minutes.
Bullet Point 4: Kucharek pea soup fits perfectly with the addition of smoked meat or sausage. To break its smooth texture with a bit of crunchiness, make homemade butter or garlic croutons and decorate the soup with slices of toasted bacon or cracklings. For other serving suggestions, see the reverse of the sachet. Enjoy your meal!
Product Description: Do you remember those lines behind the pea soup offered by the military at almost every mass event? You can recall this taste and aroma with the help of Kucharek pea soup… and at home! Kucharek pea soup is ideal when you need to eat a hot meal quickly during the day, but it will be perfect as the first course during a family dinner. If you are starting your adventure with cooking - reach for Kucharek pea soup, the taste of which will never disappoint you! With Kucharek pea soup, you can forget about the time-consuming soaking of peas! You can prepare your favorite pea soup in just 5 minutes!
Value: 3.0
Unit: Count
",https://m.media-amazon.com/images/I/81stowrjGlL.jpg,9.49
234589,"Item Name: Soylent Creamy Chocolate Meal Replacement Shake, Ready-to-Drink Plant Based Protein Drink, Contains 16g Complete Vegan Protein and 1g Sugar, 11oz, 24 Pack
Bullet Point 1: Completely Nutritious Meal Replacement Drinks: - These protein packed nutrition shakes with a rich and creamy chocolate flavor low in sugar that keeps you full and provides a balance of proteins, fats and carbs
Bullet Point 2: Complete Plant-Based Protein: With 16 grams of sustainable vegan protein that contains all 9 amino acids, our ingredients have less environmental impact compared to other plant-based protein drinks and meal replacement shakes
Bullet Point 3: Healthy Meal Replacement Shakes Ready to Drink: Soylent shakes are vegan, gluten-free, dairy-free, nut-free, low Glycemic Index, and kosher. These low sugar meal replacement drinks have no artificial flavors or colors
Bullet Point 4: Next Level Drinkable Nutrition Drinks: These healthy shakes contain 28 Vitamins and Minerals to boost immunity, metabolism, and hydration, Omega-3, and 3g BCAAs, to assist in building muscle
Bullet Point 5: No Time, No Problem: As a healthy post-workout snack or a no-effort liquid meal replacement that are shelf stable, Soylent shakes deliver complete on-the-go and rtd nutrition so you can get your fill anytime, anywhere
Value: 264.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/71Z4g-9dLqL.jpg,6.94
32565,"Item Name: Ritter Sport: Milk with Hazelnuts (3-3.5oz Bars)
Value: 10.5
Unit: Ounce
",https://m.media-amazon.com/images/I/71fOzqJGFrL.jpg,17.95
284914,"Item Name: Genisoy, Roasted Garlic & Onion Soy Crisps, 3.5 oz
Value: nan
Unit: None
",https://m.media-amazon.com/images/I/612DPItqZ1L.jpg,7.195
8566,"Item Name: Rani Crushed Red Pepper Flakes Chilli (Pizza Type Cut) 80oz (5lbs) 2.27kg Bulk PET Jar ~ All Natural, No Color added, Gluten Friendly | Vegan | NON-GMO | Kosher | No Salt or fillers
Bullet Point 1: You'll LOVE our Crushed Red Pepper Flakes Chilli (Pizza Type Cut) by Rani Brand--Here's Why:
Bullet Point 2: 🌶️Now KOSHER! 100% Natural, No preservatives, Non-GMO, Gluten Friendly, PREMIUM Gourmet Food Grade Spice.
Bullet Point 3: 🌶️Red Chilli Flakes, commonly put on pizza, pasta or any of your favorite foods for a little extra heat.
Bullet Point 4: 🌶️Rani is a USA based company selling spices for over 40 years, buy with confidence!
Bullet Point 5: 🌶️Pure! NO FILLERS in any Rani Brand Spices (fillers are commonly used in spices to make them free flowing or lessen the costs of production) usually sodium or like product. Net Wt. 80oz (5lbs) 2.27kg, Authentic Indian Product, Alternative Name (Indian) Hot Mirchi Ground
Product Description: <b>Rani Crushed Chilli</b><p>Though originating in Central and South America, chili powder has found its way into being a major component in Indian cuisine. India is one of the largest producers of chilies in the world. Indian Chili powders can rage from being mildly pungent to fiery hot depending on its classification. <br>Product of India<br>Alternative Name (Indian) Hot Mirchi Ground<br>Packaging: Carton Box <br>Product Type: Crushed Chilli</p> <p>Ingredients: S4 Chilli Crushed</p>
Value: 80.0
Unit: Ounce
",https://m.media-amazon.com/images/I/91NbDiIm0DL.jpg,29.99
